_id,co_reg_geo,no_reg_geo,ano,variavel,saude_categoria,saude_subcategoria,valor
1317,5.0,Centro-Oeste,2012,Profissionais de Saúde,Enfermeiro,Total,9023.0
1318,5.0,Centro-Oeste,2012,Profissionais de Saúde,Fisioterapeuta,Total,3414.0
1319,5.0,Centro-Oeste,2012,Profissionais de Saúde,Fonoaudiólogo,Total,1093.0
1320,5.0,Centro-Oeste,2012,Profissionais de Saúde,Gineco Obstetra,Total,1139.0
1321,5.0,Centro-Oeste,2012,Profissionais de Saúde,Médico de Família,Total,1035.0
1322,5.0,Centro-Oeste,2012,Profissionais de Saúde,Nutricionista,Total,1245.0
1323,5.0,Centro-Oeste,2012,Profissionais de Saúde,Odontólogo,Total,8388.0
1324,5.0,Centro-Oeste,2012,Profissionais de Saúde,Outras especialidades médicas,Total,7792.0
1325,5.0,Centro-Oeste,2012,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2369.0
1326,5.0,Centro-Oeste,2012,Profissionais de Saúde,Pediatra,Total,1873.0
1327,5.0,Centro-Oeste,2012,Profissionais de Saúde,Psicólogo,Total,2917.0
1328,5.0,Centro-Oeste,2012,Profissionais de Saúde,Psiquiatra,Total,332.0
1329,5.0,Centro-Oeste,2012,Profissionais de Saúde,Radiologista,Total,555.0
1330,5.0,Centro-Oeste,2012,Profissionais de Saúde,Sanitarista,Total,13.0
1331,5.0,Centro-Oeste,2013,Profissionais de Saúde,Anestesista,Total,0.0
1332,5.0,Centro-Oeste,2013,Profissionais de Saúde,Assistente Social,Total,1445.0
1333,5.0,Centro-Oeste,2013,Profissionais de Saúde,Bioquímico/farmacêutico,Total,1310.0
1334,5.0,Centro-Oeste,2013,Profissionais de Saúde,Cirurgião Geral,Total,483.0
1335,5.0,Centro-Oeste,2013,Profissionais de Saúde,Clínico Geral,Total,6235.0
1336,5.0,Centro-Oeste,2013,Profissionais de Saúde,Enfermeiro,Total,10262.0
1337,5.0,Centro-Oeste,2013,Profissionais de Saúde,Fisioterapeuta,Total,3775.0
1338,5.0,Centro-Oeste,2013,Profissionais de Saúde,Fonoaudiólogo,Total,1168.0
1339,5.0,Centro-Oeste,2013,Profissionais de Saúde,Gineco Obstetra,Total,1210.0
1340,5.0,Centro-Oeste,2013,Profissionais de Saúde,Médico de Família,Total,1121.0
1341,5.0,Centro-Oeste,2013,Profissionais de Saúde,Nutricionista,Total,1389.0
1342,5.0,Centro-Oeste,2013,Profissionais de Saúde,Odontólogo,Total,8877.0
1343,5.0,Centro-Oeste,2013,Profissionais de Saúde,Outras especialidades médicas,Total,8141.0
1344,5.0,Centro-Oeste,2013,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2530.0
1345,5.0,Centro-Oeste,2013,Profissionais de Saúde,Pediatra,Total,1937.0
1346,5.0,Centro-Oeste,2013,Profissionais de Saúde,Psicólogo,Total,3225.0
1347,5.0,Centro-Oeste,2013,Profissionais de Saúde,Psiquiatra,Total,358.0
1348,5.0,Centro-Oeste,2013,Profissionais de Saúde,Radiologista,Total,592.0
1349,5.0,Centro-Oeste,2013,Profissionais de Saúde,Sanitarista,Total,10.0
1350,5.0,Centro-Oeste,2014,Profissionais de Saúde,Anestesista,Total,0.0
1351,5.0,Centro-Oeste,2014,Profissionais de Saúde,Assistente Social,Total,1592.0
1352,5.0,Centro-Oeste,2014,Profissionais de Saúde,Bioquímico/farmacêutico,Total,1550.0
1353,5.0,Centro-Oeste,2014,Profissionais de Saúde,Cirurgião Geral,Total,514.0
1354,5.0,Centro-Oeste,2014,Profissionais de Saúde,Clínico Geral,Total,6587.0
1355,5.0,Centro-Oeste,2014,Profissionais de Saúde,Enfermeiro,Total,11671.0
1356,5.0,Centro-Oeste,2014,Profissionais de Saúde,Fisioterapeuta,Total,4025.0
1357,5.0,Centro-Oeste,2014,Profissionais de Saúde,Fonoaudiólogo,Total,1228.0
1358,5.0,Centro-Oeste,2014,Profissionais de Saúde,Gineco Obstetra,Total,1273.0
1359,5.0,Centro-Oeste,2014,Profissionais de Saúde,Médico de Família,Total,1587.0
1360,5.0,Centro-Oeste,2014,Profissionais de Saúde,Nutricionista,Total,1565.0
1361,5.0,Centro-Oeste,2014,Profissionais de Saúde,Odontólogo,Total,9161.0
1362,5.0,Centro-Oeste,2014,Profissionais de Saúde,Outras especialidades médicas,Total,8694.0
1363,5.0,Centro-Oeste,2014,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2665.0
1364,5.0,Centro-Oeste,2014,Profissionais de Saúde,Pediatra,Total,2028.0
1365,5.0,Centro-Oeste,2014,Profissionais de Saúde,Psicólogo,Total,3565.0
1366,5.0,Centro-Oeste,2014,Profissionais de Saúde,Psiquiatra,Total,372.0
1367,5.0,Centro-Oeste,2014,Profissionais de Saúde,Radiologista,Total,642.0
1368,5.0,Centro-Oeste,2014,Profissionais de Saúde,Sanitarista,Total,9.0
1369,5.0,Centro-Oeste,2015,Profissionais de Saúde,Anestesista,Total,0.0
1370,5.0,Centro-Oeste,2015,Profissionais de Saúde,Assistente Social,Total,1681.0
1371,5.0,Centro-Oeste,2015,Profissionais de Saúde,Bioquímico/farmacêutico,Total,1732.0
1372,5.0,Centro-Oeste,2015,Profissionais de Saúde,Cirurgião Geral,Total,541.0
1373,5.0,Centro-Oeste,2015,Profissionais de Saúde,Clínico Geral,Total,6628.0
1374,5.0,Centro-Oeste,2015,Profissionais de Saúde,Enfermeiro,Total,12349.0
1375,5.0,Centro-Oeste,2015,Profissionais de Saúde,Fisioterapeuta,Total,4133.0
1376,5.0,Centro-Oeste,2015,Profissionais de Saúde,Fonoaudiólogo,Total,1225.0
1377,5.0,Centro-Oeste,2015,Profissionais de Saúde,Gineco Obstetra,Total,1278.0
1378,5.0,Centro-Oeste,2015,Profissionais de Saúde,Médico de Família,Total,1636.0
1379,5.0,Centro-Oeste,2015,Profissionais de Saúde,Nutricionista,Total,1684.0
1380,5.0,Centro-Oeste,2015,Profissionais de Saúde,Odontólogo,Total,9180.0
1381,5.0,Centro-Oeste,2015,Profissionais de Saúde,Outras especialidades médicas,Total,8946.0
1382,5.0,Centro-Oeste,2015,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2788.0
1383,5.0,Centro-Oeste,2015,Profissionais de Saúde,Pediatra,Total,1954.0
1384,5.0,Centro-Oeste,2015,Profissionais de Saúde,Psicólogo,Total,3731.0
1385,5.0,Centro-Oeste,2015,Profissionais de Saúde,Psiquiatra,Total,383.0
1386,5.0,Centro-Oeste,2015,Profissionais de Saúde,Radiologista,Total,684.0
1387,5.0,Centro-Oeste,2015,Profissionais de Saúde,Sanitarista,Total,11.0
1388,5.0,Centro-Oeste,2016,Profissionais de Saúde,Anestesista,Total,0.0
1389,5.0,Centro-Oeste,2016,Profissionais de Saúde,Assistente Social,Total,1723.0
1390,5.0,Centro-Oeste,2016,Profissionais de Saúde,Bioquímico/farmacêutico,Total,1913.0
1391,5.0,Centro-Oeste,2016,Profissionais de Saúde,Cirurgião Geral,Total,590.0
1392,5.0,Centro-Oeste,2016,Profissionais de Saúde,Clínico Geral,Total,6951.0
1393,5.0,Centro-Oeste,2016,Profissionais de Saúde,Enfermeiro,Total,13518.0
1394,5.0,Centro-Oeste,2016,Profissionais de Saúde,Fisioterapeuta,Total,4307.0
1395,5.0,Centro-Oeste,2016,Profissionais de Saúde,Fonoaudiólogo,Total,1261.0
1396,5.0,Centro-Oeste,2016,Profissionais de Saúde,Gineco Obstetra,Total,1307.0
1397,5.0,Centro-Oeste,2016,Profissionais de Saúde,Médico de Família,Total,1669.0
1398,5.0,Centro-Oeste,2016,Profissionais de Saúde,Nutricionista,Total,1789.0
1399,5.0,Centro-Oeste,2016,Profissionais de Saúde,Odontólogo,Total,9254.0
1400,5.0,Centro-Oeste,2016,Profissionais de Saúde,Outras especialidades médicas,Total,9776.0
1401,5.0,Centro-Oeste,2016,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,2986.0
1402,5.0,Centro-Oeste,2016,Profissionais de Saúde,Pediatra,Total,2048.0
1403,5.0,Centro-Oeste,2016,Profissionais de Saúde,Psicólogo,Total,3927.0
1404,5.0,Centro-Oeste,2016,Profissionais de Saúde,Psiquiatra,Total,439.0
1405,5.0,Centro-Oeste,2016,Profissionais de Saúde,Radiologista,Total,741.0
1406,5.0,Centro-Oeste,2016,Profissionais de Saúde,Sanitarista,Total,12.0
1407,5.0,Centro-Oeste,2017,Profissionais de Saúde,Anestesista,Total,0.0
1408,5.0,Centro-Oeste,2017,Profissionais de Saúde,Assistente Social,Total,2078.0
1409,5.0,Centro-Oeste,2017,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2360.0
1410,5.0,Centro-Oeste,2017,Profissionais de Saúde,Cirurgião Geral,Total,806.0
1411,5.0,Centro-Oeste,2017,Profissionais de Saúde,Clínico Geral,Total,8483.0
1412,5.0,Centro-Oeste,2017,Profissionais de Saúde,Enfermeiro,Total,17261.0
1413,5.0,Centro-Oeste,2017,Profissionais de Saúde,Fisioterapeuta,Total,5299.0
1414,5.0,Centro-Oeste,2017,Profissionais de Saúde,Fonoaudiólogo,Total,1411.0
1415,5.0,Centro-Oeste,2017,Profissionais de Saúde,Gineco Obstetra,Total,1596.0
1416,5.0,Centro-Oeste,2017,Profissionais de Saúde,Médico de Família,Total,2136.0
1417,5.0,Centro-Oeste,2017,Profissionais de Saúde,Nutricionista,Total,2315.0
1418,5.0,Centro-Oeste,2017,Profissionais de Saúde,Odontólogo,Total,10063.0
1419,5.0,Centro-Oeste,2017,Profissionais de Saúde,Outras especialidades médicas,Total,11588.0
1420,5.0,Centro-Oeste,2017,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,3380.0
1421,5.0,Centro-Oeste,2017,Profissionais de Saúde,Pediatra,Total,2622.0
1422,5.0,Centro-Oeste,2017,Profissionais de Saúde,Psicólogo,Total,4517.0
1423,5.0,Centro-Oeste,2017,Profissionais de Saúde,Psiquiatra,Total,501.0
1424,5.0,Centro-Oeste,2017,Profissionais de Saúde,Radiologista,Total,915.0
1425,5.0,Centro-Oeste,2017,Profissionais de Saúde,Sanitarista,Total,14.0
1426,5.0,Centro-Oeste,2018,Profissionais de Saúde,Anestesista,Total,0.0
1427,5.0,Centro-Oeste,2018,Profissionais de Saúde,Assistente Social,Total,2195.0
1428,5.0,Centro-Oeste,2018,Profissionais de Saúde,Bioquímico/farmacêutico,Total,2688.0
1429,5.0,Centro-Oeste,2018,Profissionais de Saúde,Cirurgião Geral,Total,862.0
1430,5.0,Centro-Oeste,2018,Profissionais de Saúde,Clínico Geral,Total,9103.0
1431,5.0,Centro-Oeste,2018,Profissionais de Saúde,Enfermeiro,Total,19113.0
1432,5.0,Centro-Oeste,2018,Profissionais de Saúde,Fisioterapeuta,Total,6022.0
1433,5.0,Centro-Oeste,2018,Profissionais de Saúde,Fonoaudiólogo,Total,1518.0
1434,5.0,Centro-Oeste,2018,Profissionais de Saúde,Gineco Obstetra,Total,1721.0
1435,5.0,Centro-Oeste,2018,Profissionais de Saúde,Médico de Família,Total,2089.0
1436,5.0,Centro-Oeste,2018,Profissionais de Saúde,Nutricionista,Total,2454.0
1437,5.0,Centro-Oeste,2018,Profissionais de Saúde,Odontólogo,Total,10280.0
1438,5.0,Centro-Oeste,2018,Profissionais de Saúde,Outras especialidades médicas,Total,11815.0
1439,5.0,Centro-Oeste,2018,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,3580.0
1440,5.0,Centro-Oeste,2018,Profissionais de Saúde,Pediatra,Total,2667.0
1441,5.0,Centro-Oeste,2018,Profissionais de Saúde,Psicólogo,Total,5019.0
1442,5.0,Centro-Oeste,2018,Profissionais de Saúde,Psiquiatra,Total,542.0
1443,5.0,Centro-Oeste,2018,Profissionais de Saúde,Radiologista,Total,976.0
1444,5.0,Centro-Oeste,2018,Profissionais de Saúde,Sanitarista,Total,12.0
1445,5.0,Centro-Oeste,2019,Profissionais de Saúde,Anestesista,Total,0.0
1446,5.0,Centro-Oeste,2019,Profissionais de Saúde,Assistente Social,Total,2351.0
1447,5.0,Centro-Oeste,2019,Profissionais de Saúde,Bioquímico/farmacêutico,Total,3023.0
1448,5.0,Centro-Oeste,2019,Profissionais de Saúde,Cirurgião Geral,Total,895.0
1449,5.0,Centro-Oeste,2019,Profissionais de Saúde,Clínico Geral,Total,9635.0
1450,5.0,Centro-Oeste,2019,Profissionais de Saúde,Enfermeiro,Total,20904.0
1451,5.0,Centro-Oeste,2019,Profissionais de Saúde,Fisioterapeuta,Total,6307.0
1452,5.0,Centro-Oeste,2019,Profissionais de Saúde,Fonoaudiólogo,Total,1687.0
1453,5.0,Centro-Oeste,2019,Profissionais de Saúde,Gineco Obstetra,Total,1809.0
1454,5.0,Centro-Oeste,2019,Profissionais de Saúde,Médico de Família,Total,2113.0
1455,5.0,Centro-Oeste,2019,Profissionais de Saúde,Nutricionista,Total,2730.0
1456,5.0,Centro-Oeste,2019,Profissionais de Saúde,Odontólogo,Total,10578.0
1457,5.0,Centro-Oeste,2019,Profissionais de Saúde,Outras especialidades médicas,Total,12556.0
1458,5.0,Centro-Oeste,2019,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,3840.0
1459,5.0,Centro-Oeste,2019,Profissionais de Saúde,Pediatra,Total,2757.0
1460,5.0,Centro-Oeste,2019,Profissionais de Saúde,Psicólogo,Total,5362.0
1461,5.0,Centro-Oeste,2019,Profissionais de Saúde,Psiquiatra,Total,586.0
1462,5.0,Centro-Oeste,2019,Profissionais de Saúde,Radiologista,Total,1026.0
1463,5.0,Centro-Oeste,2019,Profissionais de Saúde,Sanitarista,Total,13.0
1464,5.0,Centro-Oeste,2020,Profissionais de Saúde,Anestesista,Total,0.0
1465,5.0,Centro-Oeste,2020,Profissionais de Saúde,Assistente Social,Total,2542.0
1466,5.0,Centro-Oeste,2020,Profissionais de Saúde,Bioquímico/farmacêutico,Total,3395.0
1467,5.0,Centro-Oeste,2020,Profissionais de Saúde,Cirurgião Geral,Total,919.0
1468,5.0,Centro-Oeste,2020,Profissionais de Saúde,Clínico Geral,Total,11273.0
1469,5.0,Centro-Oeste,2020,Profissionais de Saúde,Enfermeiro,Total,23925.0
1470,5.0,Centro-Oeste,2020,Profissionais de Saúde,Fisioterapeuta,Total,7311.0
1471,5.0,Centro-Oeste,2020,Profissionais de Saúde,Fonoaudiólogo,Total,1809.0
1472,5.0,Centro-Oeste,2020,Profissionais de Saúde,Gineco Obstetra,Total,1893.0
1473,5.0,Centro-Oeste,2020,Profissionais de Saúde,Médico de Família,Total,2289.0
1474,5.0,Centro-Oeste,2020,Profissionais de Saúde,Nutricionista,Total,2940.0
1475,5.0,Centro-Oeste,2020,Profissionais de Saúde,Odontólogo,Total,11014.0
1476,5.0,Centro-Oeste,2020,Profissionais de Saúde,Outras especialidades médicas,Total,13189.0
1477,5.0,Centro-Oeste,2020,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4070.0
1478,5.0,Centro-Oeste,2020,Profissionais de Saúde,Pediatra,Total,2854.0
1479,5.0,Centro-Oeste,2020,Profissionais de Saúde,Psicólogo,Total,5994.0
1480,5.0,Centro-Oeste,2020,Profissionais de Saúde,Psiquiatra,Total,618.0
1481,5.0,Centro-Oeste,2020,Profissionais de Saúde,Radiologista,Total,1095.0
1482,5.0,Centro-Oeste,2020,Profissionais de Saúde,Sanitarista,Total,15.0
1483,5.0,Centro-Oeste,2021,Profissionais de Saúde,Anestesista,Total,0.0
1484,5.0,Centro-Oeste,2021,Profissionais de Saúde,Assistente Social,Total,2797.0
1485,5.0,Centro-Oeste,2021,Profissionais de Saúde,Bioquímico/farmacêutico,Total,4299.0
1486,5.0,Centro-Oeste,2021,Profissionais de Saúde,Cirurgião Geral,Total,938.0
1487,5.0,Centro-Oeste,2021,Profissionais de Saúde,Clínico Geral,Total,12657.0
1488,5.0,Centro-Oeste,2021,Profissionais de Saúde,Enfermeiro,Total,27509.0
1489,5.0,Centro-Oeste,2021,Profissionais de Saúde,Fisioterapeuta,Total,8629.0
1490,5.0,Centro-Oeste,2021,Profissionais de Saúde,Fonoaudiólogo,Total,1980.0
1491,5.0,Centro-Oeste,2021,Profissionais de Saúde,Gineco Obstetra,Total,2013.0
1492,5.0,Centro-Oeste,2021,Profissionais de Saúde,Médico de Família,Total,2367.0
1493,5.0,Centro-Oeste,2021,Profissionais de Saúde,Nutricionista,Total,3319.0
1494,5.0,Centro-Oeste,2021,Profissionais de Saúde,Odontólogo,Total,12142.0
1495,5.0,Centro-Oeste,2021,Profissionais de Saúde,Outras especialidades médicas,Total,13996.0
1496,5.0,Centro-Oeste,2021,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,4742.0
1497,5.0,Centro-Oeste,2021,Profissionais de Saúde,Pediatra,Total,2886.0
1498,5.0,Centro-Oeste,2021,Profissionais de Saúde,Psicólogo,Total,6997.0
1499,5.0,Centro-Oeste,2021,Profissionais de Saúde,Psiquiatra,Total,677.0
1500,5.0,Centro-Oeste,2021,Profissionais de Saúde,Radiologista,Total,1269.0
1501,5.0,Centro-Oeste,2021,Profissionais de Saúde,Sanitarista,Total,14.0
1502,5.0,Centro-Oeste,2022,Profissionais de Saúde,Anestesista,Total,0.0
1503,5.0,Centro-Oeste,2022,Profissionais de Saúde,Assistente Social,Total,2958.0
1504,5.0,Centro-Oeste,2022,Profissionais de Saúde,Bioquímico/farmacêutico,Total,4790.0
1505,5.0,Centro-Oeste,2022,Profissionais de Saúde,Cirurgião Geral,Total,1017.0
1506,5.0,Centro-Oeste,2022,Profissionais de Saúde,Clínico Geral,Total,13765.0
1507,5.0,Centro-Oeste,2022,Profissionais de Saúde,Enfermeiro,Total,29196.0
1508,5.0,Centro-Oeste,2022,Profissionais de Saúde,Fisioterapeuta,Total,9062.0
1509,5.0,Centro-Oeste,2022,Profissionais de Saúde,Fonoaudiólogo,Total,2168.0
1510,5.0,Centro-Oeste,2022,Profissionais de Saúde,Gineco Obstetra,Total,2195.0
1511,5.0,Centro-Oeste,2022,Profissionais de Saúde,Médico de Família,Total,2457.0
1512,5.0,Centro-Oeste,2022,Profissionais de Saúde,Nutricionista,Total,3608.0
1513,5.0,Centro-Oeste,2022,Profissionais de Saúde,Odontólogo,Total,12682.0
1514,5.0,Centro-Oeste,2022,Profissionais de Saúde,Outras especialidades médicas,Total,14789.0
1515,5.0,Centro-Oeste,2022,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,5102.0
1516,5.0,Centro-Oeste,2022,Profissionais de Saúde,Pediatra,Total,3033.0
1517,5.0,Centro-Oeste,2022,Profissionais de Saúde,Psicólogo,Total,7760.0
1518,5.0,Centro-Oeste,2022,Profissionais de Saúde,Psiquiatra,Total,727.0
1519,5.0,Centro-Oeste,2022,Profissionais de Saúde,Radiologista,Total,1405.0
1520,5.0,Centro-Oeste,2022,Profissionais de Saúde,Sanitarista,Total,12.0
1521,1.0,Norte,2023,Profissionais de Saúde,Anestesista,Total,0.0
1522,1.0,Norte,2023,Profissionais de Saúde,Assistente Social,Total,4718.0
1523,1.0,Norte,2023,Profissionais de Saúde,Bioquímico/farmacêutico,Total,5441.0
1524,1.0,Norte,2023,Profissionais de Saúde,Cirurgião Geral,Total,3510.0
1525,1.0,Norte,2023,Profissionais de Saúde,Clínico Geral,Total,17490.0
1526,1.0,Norte,2023,Profissionais de Saúde,Enfermeiro,Total,36116.0
1527,1.0,Norte,2023,Profissionais de Saúde,Fisioterapeuta,Total,8507.0
1528,1.0,Norte,2023,Profissionais de Saúde,Fonoaudiólogo,Total,2162.0
1529,1.0,Norte,2023,Profissionais de Saúde,Gineco Obstetra,Total,3960.0
1530,1.0,Norte,2023,Profissionais de Saúde,Médico de Família,Total,5861.0
1531,1.0,Norte,2023,Profissionais de Saúde,Nutricionista,Total,3237.0
1532,1.0,Norte,2023,Profissionais de Saúde,Odontólogo,Total,12674.0
1533,1.0,Norte,2023,Profissionais de Saúde,Outras especialidades médicas,Total,20016.0
1534,1.0,Norte,2023,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,5687.0
1535,1.0,Norte,2023,Profissionais de Saúde,Pediatra,Total,4789.0
1536,1.0,Norte,2023,Profissionais de Saúde,Psicólogo,Total,5557.0
1537,1.0,Norte,2023,Profissionais de Saúde,Psiquiatra,Total,726.0
1538,1.0,Norte,2023,Profissionais de Saúde,Radiologista,Total,2321.0
1539,1.0,Norte,2023,Profissionais de Saúde,Sanitarista,Total,6.0
1540,2.0,Nordeste,2023,Profissionais de Saúde,Anestesista,Total,0.0
1541,2.0,Nordeste,2023,Profissionais de Saúde,Assistente Social,Total,15606.0
1542,2.0,Nordeste,2023,Profissionais de Saúde,Bioquímico/farmacêutico,Total,14957.0
1543,2.0,Nordeste,2023,Profissionais de Saúde,Cirurgião Geral,Total,13754.0
1544,2.0,Nordeste,2023,Profissionais de Saúde,Clínico Geral,Total,58816.0
1545,2.0,Nordeste,2023,Profissionais de Saúde,Enfermeiro,Total,126421.0
1546,2.0,Nordeste,2023,Profissionais de Saúde,Fisioterapeuta,Total,38661.0
1547,2.0,Nordeste,2023,Profissionais de Saúde,Fonoaudiólogo,Total,8846.0
1548,2.0,Nordeste,2023,Profissionais de Saúde,Gineco Obstetra,Total,16191.0
1549,2.0,Nordeste,2023,Profissionais de Saúde,Médico de Família,Total,20753.0
1550,2.0,Nordeste,2023,Profissionais de Saúde,Nutricionista,Total,15199.0
1551,2.0,Nordeste,2023,Profissionais de Saúde,Odontólogo,Total,47850.0
1552,2.0,Nordeste,2023,Profissionais de Saúde,Outras especialidades médicas,Total,100865.0
1553,2.0,Nordeste,2023,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,15523.0
1554,2.0,Nordeste,2023,Profissionais de Saúde,Pediatra,Total,18208.0
1555,2.0,Nordeste,2023,Profissionais de Saúde,Psicólogo,Total,23238.0
1556,2.0,Nordeste,2023,Profissionais de Saúde,Psiquiatra,Total,5157.0
1557,2.0,Nordeste,2023,Profissionais de Saúde,Radiologista,Total,12970.0
1558,2.0,Nordeste,2023,Profissionais de Saúde,Sanitarista,Total,43.0
1559,3.0,Sudeste,2023,Profissionais de Saúde,Anestesista,Total,0.0
1560,3.0,Sudeste,2023,Profissionais de Saúde,Assistente Social,Total,20097.0
1561,3.0,Sudeste,2023,Profissionais de Saúde,Bioquímico/farmacêutico,Total,33349.0
1562,3.0,Sudeste,2023,Profissionais de Saúde,Cirurgião Geral,Total,38912.0
1563,3.0,Sudeste,2023,Profissionais de Saúde,Clínico Geral,Total,200137.0
1564,3.0,Sudeste,2023,Profissionais de Saúde,Enfermeiro,Total,203907.0
1565,3.0,Sudeste,2023,Profissionais de Saúde,Fisioterapeuta,Total,69906.0
1566,3.0,Sudeste,2023,Profissionais de Saúde,Fonoaudiólogo,Total,19612.0
1567,3.0,Sudeste,2023,Profissionais de Saúde,Gineco Obstetra,Total,58653.0
1568,3.0,Sudeste,2023,Profissionais de Saúde,Médico de Família,Total,24493.0
1569,3.0,Sudeste,2023,Profissionais de Saúde,Nutricionista,Total,23208.0
1570,3.0,Sudeste,2023,Profissionais de Saúde,Odontólogo,Total,105936.0
1571,3.0,Sudeste,2023,Profissionais de Saúde,Outras especialidades médicas,Total,339590.0
1572,3.0,Sudeste,2023,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,34726.0
1573,3.0,Sudeste,2023,Profissionais de Saúde,Pediatra,Total,67693.0
1574,3.0,Sudeste,2023,Profissionais de Saúde,Psicólogo,Total,56416.0
1575,3.0,Sudeste,2023,Profissionais de Saúde,Psiquiatra,Total,16072.0
1576,3.0,Sudeste,2023,Profissionais de Saúde,Radiologista,Total,32614.0
1577,3.0,Sudeste,2023,Profissionais de Saúde,Sanitarista,Total,357.0
1578,4.0,Sul,2023,Profissionais de Saúde,Anestesista,Total,0.0
1579,4.0,Sul,2023,Profissionais de Saúde,Assistente Social,Total,6464.0
1580,4.0,Sul,2023,Profissionais de Saúde,Bioquímico/farmacêutico,Total,18364.0
1581,4.0,Sul,2023,Profissionais de Saúde,Cirurgião Geral,Total,14249.0
1582,4.0,Sul,2023,Profissionais de Saúde,Clínico Geral,Total,89915.0
1583,4.0,Sul,2023,Profissionais de Saúde,Enfermeiro,Total,68272.0
1584,4.0,Sul,2023,Profissionais de Saúde,Fisioterapeuta,Total,25417.0
1585,4.0,Sul,2023,Profissionais de Saúde,Fonoaudiólogo,Total,7674.0
1586,4.0,Sul,2023,Profissionais de Saúde,Gineco Obstetra,Total,20017.0
1587,4.0,Sul,2023,Profissionais de Saúde,Médico de Família,Total,13228.0
1588,4.0,Sul,2023,Profissionais de Saúde,Nutricionista,Total,9083.0
1589,4.0,Sul,2023,Profissionais de Saúde,Odontólogo,Total,43002.0
1590,4.0,Sul,2023,Profissionais de Saúde,Outras especialidades médicas,Total,111316.0
1591,4.0,Sul,2023,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,11969.0
1592,4.0,Sul,2023,Profissionais de Saúde,Pediatra,Total,18345.0
1593,4.0,Sul,2023,Profissionais de Saúde,Psicólogo,Total,23019.0
1594,4.0,Sul,2023,Profissionais de Saúde,Psiquiatra,Total,5951.0
1595,4.0,Sul,2023,Profissionais de Saúde,Radiologista,Total,10722.0
1596,4.0,Sul,2023,Profissionais de Saúde,Sanitarista,Total,42.0
1597,5.0,Centro-Oeste,2023,Profissionais de Saúde,Anestesista,Total,0.0
1598,5.0,Centro-Oeste,2023,Profissionais de Saúde,Assistente Social,Total,3850.0
1599,5.0,Centro-Oeste,2023,Profissionais de Saúde,Bioquímico/farmacêutico,Total,6319.0
1600,5.0,Centro-Oeste,2023,Profissionais de Saúde,Cirurgião Geral,Total,5447.0
1601,5.0,Centro-Oeste,2023,Profissionais de Saúde,Clínico Geral,Total,30680.0
1602,5.0,Centro-Oeste,2023,Profissionais de Saúde,Enfermeiro,Total,38651.0
1603,5.0,Centro-Oeste,2023,Profissionais de Saúde,Fisioterapeuta,Total,12885.0
1604,5.0,Centro-Oeste,2023,Profissionais de Saúde,Fonoaudiólogo,Total,3361.0
1605,5.0,Centro-Oeste,2023,Profissionais de Saúde,Gineco Obstetra,Total,7598.0
1606,5.0,Centro-Oeste,2023,Profissionais de Saúde,Médico de Família,Total,5418.0
1607,5.0,Centro-Oeste,2023,Profissionais de Saúde,Nutricionista,Total,4763.0
1608,5.0,Centro-Oeste,2023,Profissionais de Saúde,Odontólogo,Total,19050.0
1609,5.0,Centro-Oeste,2023,Profissionais de Saúde,Outras especialidades médicas,Total,45572.0
1610,5.0,Centro-Oeste,2023,Profissionais de Saúde,Outras ocupações de nível superior relac à Saúde,Total,6984.0
1611,5.0,Centro-Oeste,2023,Profissionais de Saúde,Pediatra,Total,6919.0
1612,5.0,Centro-Oeste,2023,Profissionais de Saúde,Psicólogo,Total,10546.0
1613,5.0,Centro-Oeste,2023,Profissionais de Saúde,Psiquiatra,Total,1952.0
1614,5.0,Centro-Oeste,2023,Profissionais de Saúde,Radiologista,Total,4770.0
1615,5.0,Centro-Oeste,2023,Profissionais de Saúde,Sanitarista,Total,18.0
